j1,j2,j3,j4,j5,j6,j7,j8,j9,j10,j11,j12,j13,j14,j15,j16,j17,j18,j19,j20,j21,j22,j23,j24,j25
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.12068,-0.457052191,1.003424626,-0.554212313,0.1624,-0.18396,-0.697152191,1.283704626,-0.595932313,0.18396,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.1293,-0.454792191,1.012764626,-0.562632313,0.174,-0.1971,-0.712042191,1.313064626,-0.607332313,0.1971,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.13792,-0.452532191,1.022104626,-0.571052313,0.1856,-0.21024,-0.726932191,1.342424626,-0.618732313,0.21024,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.14654,-0.452532191,1.031444626,-0.571052313,0.1972,-0.22338,-0.726932191,1.371784626,-0.618732313,0.22338,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00832,-0.486642191,0.882934626,-0.445672313,0.0115,-0.01283,-0.507172191,0.902234626,-0.444442313,0.01283,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01664,-0.484592191,0.893204626,-0.455012313,0.023,-0.02566,-0.525652191,0.931804626,-0.452552313,0.02566,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02496,-0.482542191,0.903474626,-0.464352313,0.0345,-0.03849,-0.544132191,0.961374626,-0.460662313,0.03849,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.03328,-0.480492191,0.913744626,-0.473692313,0.046,-0.05132,-0.562612191,0.990944626,-0.468772313,0.05132,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.0416,-0.478442191,0.924014626,-0.483032313,0.0575,-0.06415,-0.581092191,1.020514626,-0.476882313,0.06415,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.04992,-0.476392191,0.934284626,-0.492372313,0.069,-0.07698,-0.599572191,1.050084626,-0.484992313,0.07698,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.05824,-0.474342191,0.944554626,-0.501712313,0.0805,-0.08981,-0.618052191,1.079654626,-0.493102313,0.08981,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.06656,-0.472292191,0.954824626,-0.511052313,0.092,-0.10264,-0.636532191,1.109224626,-0.501212313,0.10264,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.07488,-0.470242191,0.965094626,-0.520392313,0.1035,-0.11547,-0.655012191,1.138794626,-0.509322313,0.11547,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0832,-0.468192191,0.975364626,-0.529732313,0.115,-0.1283,-0.673492191,1.168364626,-0.517432313,0.1283,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.09152,-0.466142191,0.985634626,-0.539072313,0.1265,-0.14113,-0.691972191,1.197934626,-0.525542313,0.14113,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.09984,-0.464092191,0.995904626,-0.548412313,0.138,-0.15396,-0.710452191,1.227504626,-0.533652313,0.15396,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.10816,-0.462042191,1.006174626,-0.557752313,0.1495,-0.16679,-0.728932191,1.257074626,-0.541762313,0.16679,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.11648,-0.459992191,1.016444626,-0.567092313,0.161,-0.17962,-0.747412191,1.286644626,-0.549872313,0.17962,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.1248,-0.457942191,1.026714626,-0.576432313,0.1725,-0.19245,-0.765892191,1.316214626,-0.557982313,0.19245,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.13312,-0.455892191,1.036984626,-0.585772313,0.184,-0.20528,-0.784372191,1.345784626,-0.566092313,0.20528,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.13312,-0.453842191,1.036984626,-0.595112313,0.184,-0.21811,-0.784372191,1.345784626,-0.574202313,0.21811,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00749,-0.485612191,0.883134626,-0.446702313,0.01068,-0.0115,-0.506962191,0.895354626,-0.437662313,0.0115,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01498,-0.482532191,0.893604626,-0.457072313,0.02136,-0.023,-0.525232191,0.918044626,-0.438992313,0.023,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02247,-0.479452191,0.904074626,-0.467442313,0.03204,-0.0345,-0.543502191,0.940734626,-0.440322313,0.0345,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.02996,-0.476372191,0.914544626,-0.477812313,0.04272,-0.046,-0.561772191,0.963424626,-0.441652313,0.046,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.03745,-0.473292191,0.925014626,-0.488182313,0.0534,-0.0575,-0.580042191,0.986114626,-0.442982313,0.0575,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.04494,-0.470212191,0.935484626,-0.498552313,0.06408,-0.069,-0.598312191,1.008804626,-0.444312313,0.069,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.05243,-0.467132191,0.945954626,-0.508922313,0.07476,-0.0805,-0.616582191,1.031494626,-0.445642313,0.0805,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.05992,-0.464052191,0.956424626,-0.519292313,0.08544,-0.092,-0.634852191,1.054184626,-0.446972313,0.092,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.06741,-0.460972191,0.966894626,-0.529662313,0.09612,-0.1035,-0.653122191,1.076874626,-0.448302313,0.1035,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0749,-0.457892191,0.977364626,-0.540032313,0.1068,-0.115,-0.671392191,1.099564626,-0.449632313,0.115,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.08239,-0.454812191,0.987834626,-0.550402313,0.11748,-0.1265,-0.689662191,1.122254626,-0.450962313,0.1265,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.08988,-0.451732191,0.998304626,-0.560772313,0.12816,-0.138,-0.707932191,1.144944626,-0.452292313,0.138,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.09737,-0.448652191,1.008774626,-0.571142313,0.13884,-0.1495,-0.726202191,1.167634626,-0.453622313,0.1495,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.10486,-0.445572191,1.019244626,-0.581512313,0.14952,-0.161,-0.744472191,1.190324626,-0.454952313,0.161,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.11235,-0.442492191,1.029714626,-0.591882313,0.1602,-0.1725,-0.762742191,1.213014626,-0.456282313,0.1725,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.11984,-0.439412191,1.040184626,-0.602252313,0.17088,-0.184,-0.781012191,1.235704626,-0.457612313,0.184,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.12733,-0.439412191,1.050654626,-0.602252313,0.17088,-0.184,-0.799282191,1.235704626,-0.458942313,0.184,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00667,-0.484072191,0.882114626,-0.447212313,0.00975,-0.01016,-0.503682191,0.888274626,-0.433872313,0.01016,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01334,-0.479452191,0.891564626,-0.458092313,0.0195,-0.02032,-0.518672191,0.903884626,-0.431412313,0.02032,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02001,-0.474832191,0.901014626,-0.468972313,0.02925,-0.03048,-0.533662191,0.919494626,-0.428952313,0.03048,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.02668,-0.470212191,0.910464626,-0.479852313,0.039,-0.04064,-0.548652191,0.935104626,-0.426492313,0.04064,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.03335,-0.465592191,0.919914626,-0.490732313,0.04875,-0.0508,-0.563642191,0.950714626,-0.424032313,0.0508,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.04002,-0.460972191,0.929364626,-0.501612313,0.0585,-0.06096,-0.578632191,0.966324626,-0.421572313,0.06096,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.04669,-0.456352191,0.938814626,-0.512492313,0.06825,-0.07112,-0.593622191,0.981934626,-0.419112313,0.07112,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.05336,-0.451732191,0.948264626,-0.523372313,0.078,-0.08128,-0.608612191,0.997544626,-0.416652313,0.08128,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.06003,-0.447112191,0.957714626,-0.534252313,0.08775,-0.09144,-0.623602191,1.013154626,-0.414192313,0.09144,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0667,-0.442492191,0.967164626,-0.545132313,0.0975,-0.1016,-0.638592191,1.028764626,-0.411732313,0.1016,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.07337,-0.437872191,0.976614626,-0.556012313,0.10725,-0.11176,-0.653582191,1.044374626,-0.409272313,0.11176,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.08004,-0.433252191,0.986064626,-0.566892313,0.117,-0.12192,-0.668572191,1.059984626,-0.406812313,0.12192,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.08671,-0.428632191,0.995514626,-0.577772313,0.12675,-0.13208,-0.683562191,1.075594626,-0.404352313,0.13208,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.09338,-0.424012191,1.004964626,-0.588652313,0.1365,-0.14224,-0.698552191,1.091204626,-0.401892313,0.14224,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.10005,-0.419392191,1.014414626,-0.599532313,0.14625,-0.1524,-0.713542191,1.106814626,-0.399432313,0.1524,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.10672,-0.414772191,1.023864626,-0.610412313,0.156,-0.16256,-0.728532191,1.122424626,-0.396972313,0.16256,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.11339,-0.414772191,1.023864626,-0.621292313,0.16575,-0.17272,-0.728532191,1.122424626,-0.394512313,0.17272,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00749,-0.482222191,0.880674626,-0.447832313,0.00852,-0.00862,-0.499682191,0.882214626,-0.431712313,0.00862,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01498,-0.475752191,0.888684626,-0.459332313,0.01704,-0.01724,-0.510672191,0.891764626,-0.427092313,0.01724,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.02247,-0.469282191,0.896694626,-0.470832313,0.02556,-0.02586,-0.521662191,0.901314626,-0.422472313,0.02586,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.02996,-0.462812191,0.904704626,-0.482332313,0.03408,-0.03448,-0.532652191,0.910864626,-0.417852313,0.03448,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.03745,-0.456342191,0.912714626,-0.493832313,0.0426,-0.0431,-0.543642191,0.920414626,-0.413232313,0.0431,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.04494,-0.449872191,0.920724626,-0.505332313,0.05112,-0.05172,-0.554632191,0.929964626,-0.408612313,0.05172,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.05243,-0.443402191,0.928734626,-0.516832313,0.05964,-0.06034,-0.565622191,0.939514626,-0.403992313,0.06034,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.05992,-0.436932191,0.936744626,-0.528332313,0.06816,-0.06896,-0.576612191,0.949064626,-0.399372313,0.06896,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.06741,-0.430462191,0.944754626,-0.539832313,0.07668,-0.07758,-0.587602191,0.958614626,-0.394752313,0.07758,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0749,-0.423992191,0.952764626,-0.551332313,0.0852,-0.0862,-0.598592191,0.968164626,-0.390132313,0.0862,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.08239,-0.417522191,0.960774626,-0.562832313,0.09372,-0.09482,-0.609582191,0.977714626,-0.385512313,0.09482,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.08988,-0.411052191,0.968784626,-0.574332313,0.10224,-0.10344,-0.620572191,0.987264626,-0.380892313,0.10344,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.09737,-0.404582191,0.976794626,-0.585832313,0.11076,-0.11206,-0.631562191,0.996814626,-0.376272313,0.11206,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.10486,-0.398112191,0.984804626,-0.597332313,0.11928,-0.12068,-0.642552191,1.006364626,-0.371652313,0.12068,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.11235,-0.391642191,0.992814626,-0.608832313,0.1278,-0.1293,-0.653542191,1.015914626,-0.367032313,0.1293,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.11984,-0.385172191,1.000824626,-0.620332313,0.13632,-0.13792,-0.664532191,1.025464626,-0.362412313,0.13792,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.12733,-0.385172191,1.000824626,-0.620332313,0.14484,-0.14654,-0.664532191,1.025464626,-0.362412313,0.14654,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00606,-0.479042191,0.878924626,-0.449162313,0.00606,-0.00606,-0.496492191,0.880364626,-0.433042313,0.00606,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.01212,-0.469392191,0.885184626,-0.461992313,0.01212,-0.01212,-0.504292191,0.888064626,-0.429752313,0.01212,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.01818,-0.459742191,0.891444626,-0.474822313,0.01818,-0.01818,-0.512092191,0.895764626,-0.426462313,0.01818,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.02424,-0.450092191,0.897704626,-0.487652313,0.02424,-0.02424,-0.519892191,0.903464626,-0.423172313,0.02424,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.0303,-0.440442191,0.903964626,-0.500482313,0.0303,-0.0303,-0.527692191,0.911164626,-0.419882313,0.0303,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.03636,-0.430792191,0.910224626,-0.513312313,0.03636,-0.03636,-0.535492191,0.918864626,-0.416592313,0.03636,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.04242,-0.421142191,0.916484626,-0.526142313,0.04242,-0.04242,-0.543292191,0.926564626,-0.413302313,0.04242,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.04848,-0.411492191,0.922744626,-0.538972313,0.04848,-0.04848,-0.551092191,0.934264626,-0.410012313,0.04848,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.05454,-0.401842191,0.929004626,-0.551802313,0.05454,-0.05454,-0.558892191,0.941964626,-0.406722313,0.05454,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0606,-0.392192191,0.935264626,-0.564632313,0.0606,-0.0606,-0.566692191,0.949664626,-0.403432313,0.0606,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.06666,-0.382542191,0.941524626,-0.577462313,0.06666,-0.06666,-0.574492191,0.957364626,-0.400142313,0.06666,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.07272,-0.372892191,0.947784626,-0.590292313,0.07272,-0.07272,-0.582292191,0.965064626,-0.396852313,0.07272,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.07878,-0.363242191,0.954044626,-0.603122313,0.07878,-0.07878,-0.590092191,0.972764626,-0.393562313,0.07878,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.08484,-0.353592191,0.960304626,-0.615952313,0.08484,-0.08484,-0.597892191,0.980464626,-0.390272313,0.08484,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.0909,-0.343942191,0.966564626,-0.628782313,0.0909,-0.0909,-0.605692191,0.988164626,-0.386982313,0.0909,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.09696,-0.334292191,0.972824626,-0.641612313,0.09696,-0.09696,-0.613492191,0.995864626,-0.383692313,0.09696,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.09696,-0.324642191,0.979084626,-0.654442313,0.09696,-0.09696,-0.621292191,0.995864626,-0.383692313,0.09696,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.0038,-0.477092191,0.878204626,-0.450402313,0.0038,-0.0038,-0.495362191,0.881284626,-0.435102313,0.0038,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.0076,-0.465492191,0.883744626,-0.464472313,0.0076,-0.0076,-0.502032191,0.889904626,-0.433872313,0.0076,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.0114,-0.453892191,0.889284626,-0.478542313,0.0114,-0.0114,-0.508702191,0.898524626,-0.432642313,0.0114,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.0152,-0.442292191,0.894824626,-0.492612313,0.0152,-0.0152,-0.515372191,0.907144626,-0.431412313,0.0152,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.019,-0.430692191,0.900364626,-0.506682313,0.019,-0.019,-0.522042191,0.915764626,-0.430182313,0.019,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.0228,-0.419092191,0.905904626,-0.520752313,0.0228,-0.0228,-0.528712191,0.924384626,-0.428952313,0.0228,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.0266,-0.407492191,0.911444626,-0.534822313,0.0266,-0.0266,-0.535382191,0.933004626,-0.427722313,0.0266,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.0304,-0.395892191,0.916984626,-0.548892313,0.0304,-0.0304,-0.542052191,0.941624626,-0.426492313,0.0304,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.0342,-0.384292191,0.922524626,-0.562962313,0.0342,-0.0342,-0.548722191,0.950244626,-0.425262313,0.0342,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.038,-0.372692191,0.928064626,-0.577032313,0.038,-0.038,-0.555392191,0.958864626,-0.424032313,0.038,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.0418,-0.361092191,0.933604626,-0.591102313,0.0418,-0.0418,-0.562062191,0.967484626,-0.422802313,0.0418,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.0456,-0.349492191,0.939144626,-0.605172313,0.0456,-0.0456,-0.568732191,0.976104626,-0.421572313,0.0456,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.0494,-0.337892191,0.944684626,-0.619242313,0.0494,-0.0494,-0.575402191,0.984724626,-0.420342313,0.0494,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.0532,-0.326292191,0.950224626,-0.633312313,0.0532,-0.0532,-0.582072191,0.993344626,-0.419112313,0.0532,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.057,-0.314692191,0.955764626,-0.647382313,0.057,-0.057,-0.588742191,1.001964626,-0.417882313,0.057,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.0608,-0.303092191,0.961304626,-0.661452313,0.0608,-0.0608,-0.595412191,1.010584626,-0.416652313,0.0608,1.570796327,-0.008612925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.0608,-0.291492191,0.966844626,-0.661452313,0.0608,-0.0608,-0.602082191,1.019204626,-0.415422313,0.0608,1.570796327,-0.008612925,0,0,0,0,0
0,-0.164262925,1.570796327,0.164162925,0,0,0,0,-0.00113,-0.474732191,0.876974626,-0.451522313,0.00113,-0.00113,-0.493932191,0.881904626,-0.437252313,0.00113,1.570796327,-0.164162925,0,0,0,0,0
0,-0.153992925,1.570796327,0.153792925,0,0,0,0,-0.00226,-0.460772191,0.881284626,-0.466712313,0.00226,-0.00226,-0.499172191,0.891144626,-0.438172313,0.00226,1.570796327,-0.153792925,0,0,0,0,0
0,-0.143722925,1.570796327,0.143422925,0,0,0,0,-0.00339,-0.446812191,0.885594626,-0.481902313,0.00339,-0.00339,-0.504412191,0.900384626,-0.439092313,0.00339,1.570796327,-0.143422925,0,0,0,0,0
0,-0.133452925,1.570796327,0.133052925,0,0,0,0,-0.00452,-0.432852191,0.889904626,-0.497092313,0.00452,-0.00452,-0.509652191,0.909624626,-0.440012313,0.00452,1.570796327,-0.133052925,0,0,0,0,0
0,-0.123182925,1.570796327,0.122682925,0,0,0,0,-0.00565,-0.418892191,0.894214626,-0.512282313,0.00565,-0.00565,-0.514892191,0.918864626,-0.440932313,0.00565,1.570796327,-0.122682925,0,0,0,0,0
0,-0.112912925,1.570796327,0.112312925,0,0,0,0,-0.00678,-0.404932191,0.898524626,-0.527472313,0.00678,-0.00678,-0.520132191,0.928104626,-0.441852313,0.00678,1.570796327,-0.112312925,0,0,0,0,0
0,-0.102642925,1.570796327,0.101942925,0,0,0,0,-0.00791,-0.390972191,0.902834626,-0.542662313,0.00791,-0.00791,-0.525372191,0.937344626,-0.442772313,0.00791,1.570796327,-0.101942925,0,0,0,0,0
0,-0.092372925,1.570796327,0.091572925,0,0,0,0,-0.00904,-0.377012191,0.907144626,-0.557852313,0.00904,-0.00904,-0.530612191,0.946584626,-0.443692313,0.00904,1.570796327,-0.091572925,0,0,0,0,0
0,-0.082102925,1.570796327,0.081202925,0,0,0,0,-0.01017,-0.363052191,0.911454626,-0.573042313,0.01017,-0.01017,-0.535852191,0.955824626,-0.444612313,0.01017,1.570796327,-0.081202925,0,0,0,0,0
0,-0.071832925,1.570796327,0.070832925,0,0,0,0,-0.0113,-0.349092191,0.915764626,-0.588232313,0.0113,-0.0113,-0.541092191,0.965064626,-0.445532313,0.0113,1.570796327,-0.070832925,0,0,0,0,0
0,-0.061562925,1.570796327,0.060462925,0,0,0,0,-0.01243,-0.335132191,0.920074626,-0.603422313,0.01243,-0.01243,-0.546332191,0.974304626,-0.446452313,0.01243,1.570796327,-0.060462925,0,0,0,0,0
0,-0.051292925,1.570796327,0.050092925,0,0,0,0,-0.01356,-0.321172191,0.924384626,-0.618612313,0.01356,-0.01356,-0.551572191,0.983544626,-0.447372313,0.01356,1.570796327,-0.050092925,0,0,0,0,0
0,-0.041022925,1.570796327,0.039722925,0,0,0,0,-0.01469,-0.307212191,0.928694626,-0.633802313,0.01469,-0.01469,-0.556812191,0.992784626,-0.448292313,0.01469,1.570796327,-0.039722925,0,0,0,0,0
0,-0.030752925,1.570796327,0.029352925,0,0,0,0,-0.01582,-0.293252191,0.933004626,-0.648992313,0.01582,-0.01582,-0.562052191,1.002024626,-0.449212313,0.01582,1.570796327,-0.029352925,0,0,0,0,0
0,-0.020482925,1.570796327,0.018982925,0,0,0,0,-0.01695,-0.279292191,0.937314626,-0.664182313,0.01695,-0.01695,-0.567292191,1.011264626,-0.450132313,0.01695,1.570796327,-0.018982925,0,0,0,0,0
0,-0.010212925,1.570796327,0.008612925,0,0,0,0,-0.01808,-0.265332191,0.941624626,-0.679372313,0.01808,-0.01808,-0.572532191,1.020504626,-0.451052313,0.01808,1.570796327,-0.008612925,0,0,0,0,0
